1	9.11641	0.219882	-3.22197	4	2737.68	1.30794e+06
1	9.11641	0.252419	-3.22197	4	2737.68	2.1008e+06
1	9.11641	0.238504	-3.22197	4	2737.68	2.76152e+06
1	9.11641	0.219882	-3.22197	4	2737.68	513942
1	9.11641	0.219882	-3.27594	4	2737.68	759155
1	9.11641	0.219882	-3.22197	4	2737.68	1.73767e+06
1	9.45697	0.219882	-3.27594	4	2737.68	1.40264e+06
1	9.11641	0.219882	-3.27594	4	2737.68	566848
1	9.11641	0.219882	-3.2701	4	2737.68	1.15029e+06
1	9.11641	0.219882	-3.27594	4	2737.68	759155
1	9.11641	0.219882	-2.95809	4	2737.68	2.42564e+06
1	9.11641	0.219882	-3.27594	4	2737.68	3.26104e+06
1	9.75302	0.219882	-2.95809	4	2737.68	1.37182e+06
1	9.11641	0.219882	-2.95809	4	2737.68	654575
1	9.11641	0.219882	-2.56156	4	2737.68	2.59217e+06
1	9.11641	0.219882	-2.95809	4	2737.68	1.56549e+06
1	9.11641	0.248294	-2.95809	4	2737.68	326739
1	9.11641	0.219882	-2.95809	4	2737.68	1.32418e+06
1	9.11641	0.248294	-3.00287	4	2737.68	2.69177e+06
1	9.11641	0.248294	-2.95809	4	2737.68	1.47841e+06
1	10.2098	0.248294	-2.95809	4	2737.68	1.19086e+06
1	9.11641	0.248294	-2.95809	4	2737.68	1.23253e+06
1	10.2098	0.234028	-2.95809	4	2737.68	2.23444e+06
1	10.2098	0.248294	-2.95809	4	2737.68	2.43567e+06
1	10.2098	0.234028	-2.95809	4	2737.68	1.11975e+06
1	10.2098	0.234028	-2.79061	4	2737.68	2.75963e+06
1	10.2098	0.234028	-2.95809	4	2737.68	2.29979e+06
1	10.2098	0.200367	-2.95809	4	2737.68	2.20749e+06
1	10.2098	0.234028	-2.95809	4	2737.68	1.15137e+06
1	10.2098	0.209111	-2.95809	4	2737.68	1.51369e+06
1	10.2098	0.234028	-2.95809	4	2737.68	910580
1	10.2098	0.225265	-2.95809	4	2737.68	1.03151e+06
1	10.2098	0.234028	-2.95809	4	2737.68	641192
1	10.2098	0.234028	-2.74854	4	2737.68	2.20532e+06
1	10.2098	0.234028	-2.95809	4	2737.68	2.96274e+06
1	10.2098	0.234028	-2.80289	4	2737.68	2.18049e+06
1	10.2098	0.234028	-2.74854	4	2737.68	616104
1	9.39023	0.234028	-2.74854	4	2737.68	1.65863e+06
1	10.2098	0.234028	-2.74854	4	2737.68	669064
1	10.2098	0.267747	-2.74854	4	2737.68	1.27678e+06
1	10.2098	0.234028	-2.74854	4	2737.68	2.61082e+06
1	8.93099	0.267747	-2.74854	4	2737.68	1.06052e+06
1	8.93099	0.267747	-2.54149	4	2737.68	646651
1	8.93099	0.267747	-2.74854	4	2737.68	2.13916e+06
1	8.54331	0.267747	-2.54149	4	2737.68	1.17825e+06
1	8.93099	0.267747	-2.54149	4	2737.68	1.16356e+06
1	8.93099	0.267747	-2.66597	4	2737.68	810548
1	8.93099	0.267747	-2.54149	4	2737.68	3.13633e+06
1	7.68036	0.267747	-2.66597	4	2737.68	654919
1	8.93099	0.267747	-2.66597	4	2737.68	1.82087e+06
1	6.70888	0.267747	-2.66597	4	2737.68	2.2071e+06
1	6.70888	0.29124	-2.66597	4	2737.68	1.43968e+06
1	6.70888	0.267747	-2.66597	4	2737.68	1.80826e+06
1	6.29602	0.29124	-2.66597	4	2737.68	2.14238e+06
1	6.70888	0.29124	-2.66597	4	2737.68	580449
1	6.69622	0.29124	-2.66597	4	2737.68	815440
1	6.70888	0.29124	-2.66597	4	2737.68	2.56985e+06
1	6.69622	0.270924	-2.66597	4	2737.68	899257
1	6.69622	0.29124	-2.66597	4	2737.68	1.39659e+06
1	6.69622	0.270924	-2.42627	4	2737.68	1.91022e+06
1	6.69622	0.270924	-2.66597	4	2737.68	1.30492e+06
1	6.69622	0.270924	-2.66597	4	2737.68	1.5485e+06
1	6.69622	0.270924	-2.64887	4	2737.68	1.20799e+06
1	6.69622	0.270924	-2.66597	4	2737.68	973116
1	6.69622	0.270924	-2.30493	4	2737.68	2.90925e+06
1	7.34024	0.270924	-2.30493	4	2737.68	1.90327e+06
1	6.69622	0.270924	-2.30493	4	2737.68	2.07898e+06
1	8.4406	0.270924	-2.30493	4	2737.68	1.99e+06
1	8.4406	0.270924	-2.6137	4	2737.68	3.47649e+06
1	8.4406	0.270924	-2.30493	4	2737.68	1.08005e+06
1	8.4406	0.270924	-2.27809	4	2737.68	660141
1	8.4406	0.270924	-2.30493	4	2737.68	841803
1	8.4406	0.270924	-2.18895	4	2737.68	548359
1	8.4406	0.270924	-2.27809	4	2737.68	1.78512e+06
1	8.4406	0.270924	-2.18895	4	2737.68	2.30827e+06
1	9.62307	0.270924	-2.18895	4	2737.68	402945
1	8.4406	0.270924	-2.18895	4	2737.68	2.96412e+06
1	9.62307	0.270924	-2.08237	4	2737.68	1.27086e+06
1	9.62307	0.270924	-2.18895	4	2737.68	543858
1	9.62307	0.270924	-2.18895	4	2737.68	977947
1	9.62307	0.270924	-2.18895	4	2737.68	1.31935e+06
1	9.62307	0.270924	-1.89193	4	2737.68	2.50811e+06
1	9.62307	0.277019	-1.89193	4	2737.68	3.22785e+06
1	9.62307	0.270924	-1.89193	4	2737.68	2.43323e+06
1	9.62307	0.266494	-1.89193	4	2737.68	1.84507e+06
0	0	0	0	4	2737.68	2.34503e+07
0	0	0	0	4	2737.68	5.8958e+07
0	0	0	0	4	2737.68	4.52793e+07
0	0	0	0	4	2737.68	3.97064e+07
0	0	0	0	4	2737.68	1.56717e+07
0	0	0	0	4	2737.68	3.26927e+07
0	0	0	0	4	2737.68	4.1426e+06
0	0	0	0	4	2737.68	5.17673e+07
0	0	0	0	4	2737.68	4.80493e+07
0	0	0	0	4	2737.68	3.15496e+07
0	0	0	0	4	2737.68	5.8958e+07
0	0	0	0	4	2737.68	7.03592e+07
0	0	0	0	4	2737.68	2.77852e+07
0	0	0	0	4	2737.68	1.42333e+07
0	0	0	0	4	2737.68	2.09811e+07
0	0	0	0	4	2737.68	7.57187e+07
0	0	0	0	4	2737.68	3.33727e+07
0	0	0	0	4	2737.68	1.17942e+07
0	0	0	0	4	2737.68	3.68189e+07
0	0	0	0	4	2737.68	1.18704e+08
